Subj,Cond,Block,Trial,Order,Code,Resp,Name,Stim,RT,Correct
5578,1,1,80,4,bb,44,Z,"Timothy",848,True
5578,1,1,81,75,bb,44,Z,"Scott",655,True
5578,1,1,82,31,bb,44,Z,"Erik",711,True
5578,1,1,83,58,bb,44,Z,"Kyle",1166,True
5578,1,1,84,71,bb,44,Z,"Marc",740,True
5578,1,1,85,33,bb,44,Z,"Charles",726,True
5578,1,1,86,86,bb,53,/,"Cameron",1022,False
5578,1,1,87,24,bb,44,Z,"Oliver",567,True
5578,1,1,88,35,bb,44,Z,"Clark",609,True
5578,1,1,89,40,bb,44,Z,"Ethan",675,True
5578,1,1,90,85,bb,44,Z,"Brett",1947,True
5578,1,1,91,12,bb,44,Z,"Nathan",725,True
5578,1,1,92,29,bb,44,Z,"Stephen",1207,True
5578,1,1,93,54,bb,44,Z,"Edward",880,True
5578,1,1,94,26,bb,44,Z,"Harold",761,True
5578,1,1,95,65,bb,44,Z,"Alexander",1102,True
5578,1,1,96,81,bb,44,Z,"Liam",853,True
5578,1,1,97,41,bb,44,Z,"Lance",841,True
5578,1,1,98,56,bb,44,Z,"Thomas",586,True
5578,1,1,99,17,bb,44,Z,"Gabe",1126,True
5578,1,1,100,98,e,2,2,"rec.bmp",4845,False
5578,1,1,101,99,e,2,2,"sex.bmp",3390,False
5578,1,1,103,100,e,-1,chinese,"Please indicate your race:",3552,True
5578,1,1,103,101,e,-1,29,"Please indicate your age:",2230,True
5578,1,1,104,102,e,-1,1,"Please indicate how much exposure you have to children in a typical week in hours:",7407,True
5578,1,1,105,103,e,57,SPACE,"debrief.bmp",28176,True
