Subj,Cond,Block,Trial,Order,Code,Resp,Name,Stim,RT,Correct
5653,1,1,76,6,bb,44,Z,"Samuel",771,True
5653,1,1,77,70,bb,44,Z,"Arthur",521,True
5653,1,1,78,9,bb,44,Z,"Adam",497,True
5653,1,1,79,63,bb,44,Z,"Edward",757,True
5653,1,1,80,67,bb,44,Z,"Gabe",710,True
5653,1,1,81,12,bb,44,Z,"Brett",487,True
5653,1,1,82,21,bb,44,Z,"Charles",768,True
5653,1,1,83,28,bb,44,Z,"Michael",685,True
5653,1,1,84,62,bb,44,Z,"Marc",655,True
5653,1,1,85,27,bb,44,Z,"Peter",598,True
5653,1,1,86,43,bb,44,Z,"Jack",595,True
5653,1,1,87,25,bb,44,Z,"Nathan",759,True
5653,1,1,88,39,bb,44,Z,"Christian",1377,True
5653,1,1,89,53,bb,44,Z,"Brian",599,True
5653,1,1,90,71,bb,44,Z,"Ryan",628,True
5653,1,1,91,89,bb,44,Z,"Josh",639,True
5653,1,1,92,42,bb,44,Z,"Mike",711,True
5653,1,1,93,16,bb,44,Z,"Erik",471,True
5653,1,1,94,65,bb,44,Z,"Anthony",729,True
5653,1,1,95,80,bb,44,Z,"Nicholas",485,True
5653,1,1,96,59,bb,44,Z,"John",743,True
5653,1,1,97,96,bb,44,Z,"Harold",770,True
5653,1,1,98,37,bb,44,Z,"Ethan",823,True
5653,1,1,99,87,bb,44,Z,"Andrew",663,True
5653,1,1,100,98,e,1,1,"rec.bmp",4530,True
5653,1,1,101,99,e,2,2,"sex.bmp",2535,False
5653,1,1,103,100,e,-1,Sri Lankan ,"Please indicate your race:",18215,True
5653,1,1,103,101,e,-1,19,"Please indicate your age:",2853,True
5653,1,1,104,102,e,-1,8,"Please indicate how much exposure you have to children in a typical week in hours:",26144,True
5653,1,1,105,103,e,0,,"",0,False
