Subj,Cond,Block,Trial,Order,Code,Resp,Name,Stim,RT,Correct
5480,1,1,78,37,bb,44,Z,"Brett",608,True
5480,1,1,79,57,bb,44,Z,"Arthur",722,True
5480,1,1,80,31,bb,44,Z,"Carl",650,True
5480,1,1,81,65,bb,44,Z,"John",522,True
5480,1,1,82,18,bb,44,Z,"Kelvin",579,True
5480,1,1,83,63,bb,44,Z,"Kyle",482,True
5480,1,1,84,60,bb,44,Z,"Charles",478,True
5480,1,1,85,33,bb,44,Z,"Isaac",603,True
5480,1,1,86,8,bb,44,Z,"Alexander",888,True
5480,1,1,87,59,bb,44,Z,"Thomas",563,True
5480,1,1,88,61,bb,44,Z,"Brian",507,True
5480,1,1,89,27,bb,44,Z,"Liam",751,True
5480,1,1,90,80,bb,44,Z,"Peter",544,True
5480,1,1,91,10,bb,44,Z,"Andrew",660,True
5480,1,1,92,23,bb,44,Z,"Nicholas",663,True
5480,1,1,93,76,bb,44,Z,"Christian",849,True
5480,1,1,94,16,bb,44,Z,"Simon",623,True
5480,1,1,95,48,bb,44,Z,"Paul",625,True
5480,1,1,96,38,bb,44,Z,"Gary",602,True
5480,1,1,97,45,bb,44,Z,"Ethan",589,True
5480,1,1,98,44,bb,44,Z,"Adam",600,True
5480,1,1,99,2,bb,44,Z,"Cameron",3378,True
5480,1,1,100,98,e,2,2,"rec.bmp",3060,False
5480,1,1,101,99,e,2,2,"sex.bmp",1947,False
5480,1,1,103,100,e,-1,East African,"Please indicate your race:",12904,True
5480,1,1,103,101,e,-1,19 years old,"Please indicate your age:",3454,True
5480,1,1,104,102,e,-1,0,"Please indicate how much exposure you have to children in a typical week in hours:",9691,True
5480,1,1,105,103,e,57,SPACE,"debrief.bmp",52334,True
