Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8797,1,1,56,9,bg,53,/,Olivia,697,TRUE,
8797,1,1,57,16,bg,53,/,Brittney,586,TRUE,
8797,1,1,58,20,bg,53,/,Heather,894,TRUE,
8797,1,1,59,10,bg,53,/,Cindy,701,TRUE,
8797,1,1,60,67,bg,53,/,Christina,677,TRUE,
8797,1,1,61,24,bg,53,/,Bella,604,TRUE,
8797,1,1,62,64,bg,53,/,Grace,612,TRUE,
8797,1,1,63,52,bg,53,/,Carmen,859,TRUE,
8797,1,1,64,38,bg,53,/,Nicole,567,TRUE,
8797,1,1,65,41,bg,53,/,Mary,542,TRUE,
8797,1,1,66,70,bg,53,/,Isabella,659,TRUE,
8797,1,1,67,3,bg,53,/,Daniella,766,TRUE,
8797,1,1,68,19,bg,53,/,Lillian,924,TRUE,
8797,1,1,69,84,bg,44,Z,Gabriella,410,FALSE,
8797,1,1,70,73,bg,53,/,Lucy,595,TRUE,
8797,1,1,71,44,bg,53,/,Joanne,516,TRUE,
8797,1,1,72,23,bg,53,/,Paula,798,TRUE,
8797,1,1,73,7,bg,53,/,Claire,680,TRUE,
8797,1,1,74,58,bg,53,/,Natalie,711,TRUE,
8797,1,1,75,91,bg,53,/,Tamara,535,TRUE,
8797,1,1,76,39,bb,44,Z,Brian,464,TRUE,
8797,1,1,77,6,bb,44,Z,Liam,633,TRUE,
8797,1,1,78,46,bb,44,Z,Edward,745,TRUE,
8797,1,1,79,25,bb,44,Z,Nathan,796,TRUE,
8797,1,1,80,29,bb,44,Z,Hector,525,TRUE,
8797,1,1,81,68,bb,44,Z,Gabe,889,TRUE,
8797,1,1,82,74,bb,44,Z,Paul,572,TRUE,
8797,1,1,83,92,bb,44,Z,Simon,553,TRUE,
8797,1,1,84,34,bb,44,Z,Oliver,756,TRUE,
8797,1,1,85,40,bb,44,Z,Alexander,756,TRUE,
8797,1,1,86,18,bb,44,Z,Richard,654,TRUE,
8797,1,1,87,17,bb,44,Z,Mike,633,TRUE,
8797,1,1,88,77,bb,44,Z,Anthony,1159,TRUE,
8797,1,1,89,69,bb,44,Z,Josh,629,TRUE,
8797,1,1,90,45,bb,53,/,Clark,527,FALSE,
8797,1,1,91,37,bb,44,Z,Jack,574,TRUE,
8797,1,1,92,61,bb,44,Z,Kelvin,773,TRUE,
8797,1,1,93,95,bb,44,Z,Stephen,641,TRUE,
8797,1,1,94,81,bb,44,Z,Isaac,984,TRUE,
8797,1,1,95,8,bb,53,/,Evan,468,FALSE,
8797,1,1,96,21,bb,44,Z,Ryan,666,TRUE,
8797,1,1,97,27,bb,44,Z,Harold,588,TRUE,
8797,1,1,98,13,bb,44,Z,Kyle,622,TRUE,
8797,1,1,99,48,bb,44,Z,Bobby,688,TRUE,
8797,1,1,100,98,e,3,2,rec,6072,FALSE,
8797,1,1,101,99,e,2,1,sex,2584,TRUE,
8797,1,1,103,100,e,-1,"Asian, Latin",Please indicate your race:,29144,TRUE,
8797,1,1,103,101,e,-1,20,Please indicate your age:,3078,TRUE,
8797,1,1,104,102,e,-1,0.5,Please indicate how much exposure you have to children in a typical week in hours:,21351,TRUE,
8797,1,1,105,103,e,57,SPACE,debrief,4144,TRUE,
